CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0.008951231585341017,0.0,0.28152492668621704,0.0,0.31481481481481477,0.3630963786165934,0.34706488156539655,0.24251379934345135,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.7278985324524686,0.2748344370860927
0.008086781728827779,0.0,0.28152492668621704,0.0,0.31481481481481477,0.41502203487258094,0.685890834191555,0.24251379934345135,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.984996721972868,0.26352097130242824
0.013998782509316635,0.0,0.28152492668621704,0.0,0.31481481481481477,0.384939643609887,0.98043254376931,0.24264110794860366,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9487366987745222,0.5322847682119205
0.009505688891566449,0.0,0.28152492668621704,0.0,0.31481481481481477,0.46062464073577314,0.8887744593202884,0.2621375114805081,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9889807857178878,0.33388520971302427
0.01378163036749066,0.0,0.28152492668621704,0.0,0.31481481481481477,0.4945391837516767,0.9145211122554068,0.25891842246451274,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9999999999999999,0.46881898454746135
0.011038679607076014,0.0,0.28152492668621704,0.0,0.31481481481481477,0.43150028741138147,1.0,0.26967599959988725,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.994049119975793,0.5008278145695364
0.00836170623136729,0.0,0.28152492668621704,0.0,0.31481481481481477,0.4527687296416939,0.9392378990731204,0.2973565277487292,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9935195925160119,0.40204194260485654
0.009376431664289083,0.0,0.28152492668621704,0.0,0.31481481481481477,0.3904962636520407,0.8527291452111225,0.30235793723685767,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.764284633617429,0.4078366445916115
0.007481071122047147,0.0,0.28152492668621704,0.0,0.31481481481481477,0.43150028741138147,0.9001029866117405,0.32303649210231977,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9495183821675324,0.3609271523178808
0.010671589081608293,0.0,0.28152492668621704,0.0,0.31481481481481477,0.4763364629239316,0.8846549948506693,0.30224881557529854,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.7717484492410106,0.429083885209713
0.008617185951020727,0.0,0.28152492668621704,0.0,0.31481481481481477,0.562176662195823,0.9423274974253347,0.3023670307086542,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9774068283826719,0.30546357615894043
0.011196261026765464,0.0,0.28152492668621704,0.0,0.31481481481481477,0.5964744203870475,0.8692070030895983,0.282752412043394,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9579656059307076,0.2828366445916115
0.012638996478358745,0.0,0.28152492668621704,0.0,0.31481481481481477,0.4123395286453343,0.9392378990731204,0.2822068037355982,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9073831257249484,0.5758830022075054
0.015155690892243532,0.0,0.28152492668621704,0.0,0.31481481481481477,0.4811266526154435,1.0,0.2769325900935718,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9491401482676888,0.31208609271523174
0.015529637670636401,0.0,0.28152492668621704,0.0,0.31481481481481477,0.45775052692086604,0.8146240988671473,0.260109667269867,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.5857078017045741,0.7168874172185431
0.012874019836825677,0.0,0.28152492668621704,0.0,0.31481481481481477,0.4100402375934086,0.9485066941297631,0.24166810646636777,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9038529426597407,0.4586092715231788
0.018056672662703374,0.0,0.28152492668621704,0.0,0.31481481481481477,0.48572523471929496,0.9680741503604532,0.2391764951941001,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.6253214988148671,0.5135209713024282
0.0010241668303924878,0.0,0.20161290322580644,0.0,0.23456790123456794,0.43686529986587475,0.6024716786817713,0.20444852640289535,0.17391304347826086,0.17557251908396948,0.7021276595744679,0.9512330425134904,0.2671081677704194
0.002046085709006239,0.0,0.23643695014662755,0.0,0.12962962962962965,0.42632688254454865,0.31307929969104015,0.3610835780992825,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.34271523178807944
0.0025059042453468524,0.0,0.23643695014662755,0.0,0.12962962962962965,0.4730791339337038,0.850669412976313,0.41464412698124015,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9895103131776691,0.47102649006622516
0.002782402314131479,0.0,0.23643695014662755,0.0,0.12962962962962965,0.35217474611994637,0.9515962924819773,0.43106693704589477,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.8024282560706402
0.002399126535856854,0.0,0.23643695014662755,0.0,0.12962962962962965,0.3910710864150221,0.6086508753861998,0.45086342514708694,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.3992825607064017
0.0009262685304285002,0.21,0.18988269794721407,0.0,0.11111111111111105,0.4602414255604522,0.44078269824922767,0.5169729651083488,0.13043478260869565,0.10687022900763354,0.44680851063829796,0.99662111049473,0.32339955849889623
8.182544474601967e-05,0.75,0.12976539589442815,0.0,0.05144032921810693,0.44587085648591673,0.4603501544799177,0.5628949976811648,0.08695652173913043,0.5381679389312977,0.9042553191489362,0.9999999999999999,0.3606512141280353
0.0010898070223316026,0.25,0.17118768328445746,0.0,0.13991769547325106,0.45334355240467505,0.4562306900102987,0.5276396075257573,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9999999999999999,0.20667770419426051
0.001607285521796815,0.25,0.17118768328445746,0.0,0.13991769547325106,0.4177045410998276,0.6519052523171988,0.5543198537769736,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.995486408795199,0.315121412803532
0.0018589437234264,0.25,0.17118768328445746,0.0,0.13991769547325106,0.4608162483234336,0.9320288362512874,0.5173185170366195,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9525442533662817,0.3507174392935982
0.001452401644241849,0.125,0.2056451612903226,0.0,0.0493827160493826,0.3895382257137384,0.349124613800206,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,0.9999999999999999,0.31346578366445915
0.001369452223606461,0.125,0.2056451612903226,0.0,0.0493827160493826,0.44529603372293536,0.309989701338826,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,0.9999999999999999,0.19481236203090505
0.0010701374442676555,0.0,0.45344574780058655,0.0,0.10699588477366251,0.5207894232611611,0.737384140061792,0.26576580672735045,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9413989611175552,0.282560706401766
0.0009076105306649845,0.0,0.45344574780058655,0.0,0.10699588477366251,0.4941559685763556,0.44181256436663235,0.2692486064254471,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9749357002370266,0.2356512141280353
0.0005635615109293168,0.0,0.45344574780058655,0.0,0.10699588477366251,0.5117838666411191,0.5231719876416066,0.35323591193881915,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9735236270109435,0.29277041942604853
0.0008716433022051957,0.0,0.45344574780058655,0.0,0.10699588477366251,0.4431883502586701,0.34706488156539655,0.30672280369922433,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9978818901608755,0.2033664459161148
0.000512083415196244,0.0,0.14772727272727273,0.0,0.13168724279835387,0.4702050201187967,0.4346035015447992,0.29986632596459,0.08695652173913043,0.1145038167938931,0.6276595744680851,0.9977053810076152,0.30711920529801323
0.0015998672809269833,0.0,0.29692082111436957,0.0,0.2777777777777778,0.6066296225330524,0.7929969104016479,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.994603863028897,0.21219646799116998
0.0025001719683110735,0.0,0.29692082111436957,0.0,0.2777777777777778,0.5449319793063806,0.8496395468589084,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.1777195017398759,0.24558498896247244
0.0023074101032843925,0.0,0.29692082111436957,0.0,0.2777777777777778,0.4935811458133742,0.8702368692070032,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9938726108225328,0.32312362030905073
0.0014980350653502061,0.0,0.29692082111436957,0.0,0.2777777777777778,0.4993293734431884,0.8970133882595263,0.11743309478125653,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9893842352110546,0.2924944812362031
0.0014195815482722916,0.0,0.29692082111436957,0.0,0.2777777777777778,0.43878137574247933,0.9660144181256437,0.08887049986814467,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9928135559029705,0.40673289183222955
0.001853211446390621,0.0,0.29692082111436957,0.0,0.2777777777777778,0.43590726192757245,0.9165808444902164,0.09833680400840238,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9968984820212821,0.46716335540838855
0.00140328389787645,0.0,0.29692082111436957,0.0,0.2777777777777778,0.4916650699367694,0.8475798146240989,0.09027998799661723,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9767764385495991,0.3410596026490066
0.0013678786573613452,0.0,0.29692082111436957,0.0,0.2777777777777778,0.5581529028549531,0.9701338825952626,0.11851521792505161,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9958142115083968,0.29083885209713023
0.002892102360933835,0.0,0.29692082111436957,0.0,0.2777777777777778,0.5112090438781375,0.9093717816683832,0.12871809328083372,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9857027585859096,0.3813465783664459
0.0011420719011872333,0.0,0.29692082111436957,0.0,0.2777777777777778,0.5046943858976817,0.5303810504634398,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9914014826768874,0.3109823399558499
0.0013147145977942198,0.0,0.3500733137829912,0.0,0.33333333333333337,0.45066104617742864,0.9268795056642637,0.11128590784675683,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9950829593020324,0.3995584988962472
0.0024255399692570115,0.0,0.3500733137829912,0.0,0.33333333333333337,0.4849588043686529,0.9526261585993822,0.12898180396293502,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9999999999999999,0.423841059602649
0.0015284948119520898,0.0,0.3500733137829912,0.0,0.33333333333333337,0.5159992335696492,0.8372811534500515,0.10247433367585411,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9794240758485048,0.24061810154525382
0.001854785012635737,0.0,0.3500733137829912,0.0,0.33333333333333337,0.45353515999233573,0.878475798146241,0.12126144640762397,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.8689041303141863,0.3871412803532009
0.0014078921990228605,0.0,0.3500733137829912,0.0,0.33333333333333337,0.5010538417321325,0.7167868177136972,0.14554101610453857,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9909223864037521,0.2844922737306843
0.0016259435215603304,0.0,0.3500733137829912,0.0,0.33333333333333337,0.4713546656447595,0.8208032955715756,0.14711418672534987,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9939734731958243,0.23647902869757176
0.0013966524401291763,0.0,0.3500733137829912,0.0,0.33333333333333337,0.4428051350833492,0.7229660144181256,0.12257090634633398,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.8530687377073982,0.37637969094922735
0.0015560322212416157,0.0,0.3500733137829912,0.0,0.33333333333333337,0.41578846522322277,0.6416065911431514,0.14818721639734833,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9863835796056282,0.3278145695364238
0.0007043956898671775,0.0,0.9233870967741936,0.0,0.4032921810699587,0.44242191990802826,0.6879505664263645,0.10258345533741327,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.980457915174744,0.34878587196467986
0.000734293448524377,0.0,0.9233870967741936,0.0,0.4032921810699587,0.46809733665453146,0.8362512873326466,0.09710009184406516,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9515104140400424,0.34602649006622516
0.0009741499033155941,0.0,0.9233870967741936,0.0,0.4032921810699587,0.4598582103851313,0.9268795056642637,0.08705180550882523,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9525694689596046,0.4470198675496688
0.0016191996662241201,0.0,0.9233870967741936,0.0,0.4032921810699587,0.4397394136807816,0.9691040164778579,0.07409360819867418,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.93295173735438,0.6534216335540839
0.0010359685772308562,0.0,0.9233870967741936,0.0,0.4032921810699587,0.4441463881969726,0.956745623069001,0.07972246724076786,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9558222804982601,0.4373620309050772
0.00182870877200239,0.0,0.9233870967741936,0.0,0.4032921810699587,0.464648400076643,0.8805355303810505,0.07850394202002382,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9700438751323819,0.3609271523178808
0.004282685331260422,0.0,0.9233870967741936,0.0,0.4032921810699587,0.39317876987928735,0.9546858908341915,0.0570706289954442,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9051641535125322,0.7044701986754967
0.0028417482410901308,0.0,0.7855571847507332,0.0,0.4917695473251028,0.4085073768921249,0.9588053553038105,0.05989869872418592,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9879217307983257,0.42660044150110377
0.0035867194605635074,0.0,0.7855571847507332,0.0,0.4917695473251028,0.5499137765855527,0.9876416065911431,0.06209931889896243,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9999999999999999,0.3769315673289183
0.009834002248850959,0.0,0.7855571847507332,0.0,0.4917695473251028,0.39777735198313835,0.945417095777549,0.0773217906864662,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9999999999999999,0.4583333333333333
0.0037511571331781046,0.0,0.7855571847507332,0.0,0.4917695473251028,0.5550871814523856,0.9886714727085479,0.08992534259654995,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9953098996419386,0.2999448123620309
0.01333732269842333,0.0,0.7855571847507332,0.0,0.4917695473251028,0.5297949798812033,0.976313079299691,0.10379288708636071,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9999999999999999,0.2905629139072847
0.0065609844590101725,0.0,0.7855571847507332,0.0,0.4917695473251028,0.538608928913585,0.9783728115345005,0.10892160517964154,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9719098290382773,0.2591059602649006
0.0036360620021067803,0.0,0.7855571847507332,0.0,0.4917695473251028,0.4332247557003258,0.9526261585993822,0.12187980248979259,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9792979978818902,0.3669977924944812
0.010900880163039446,0.0,0.7855571847507332,0.0,0.4917695473251028,0.42077026250239513,0.9835221421215243,0.11061299093380865,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.6617580311664734,0.4299116997792494
0.00619827743951099,0.0,0.7855571847507332,0.0,0.4917695473251028,0.5315194481701476,0.9814624098867148,0.08921605179641535,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9943769226889909,0.42025386313465785
0.003555360533250129,0.0,0.7855571847507332,0.0,0.4917695473251028,0.4562176662195824,0.933058702368692,0.07613963935290856,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9529729184527712,0.41859823399558493
0.0038890689748036075,0.0,0.7855571847507332,0.0,0.4917695473251028,0.5543207511017435,0.9835221421215243,0.06549118387909321,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9928892026829391,0.35485651214128033
0.002736656495434185,0.0,0.7855571847507332,0.0,0.4917695473251028,0.4399310212684423,0.9814624098867148,0.04901381298365905,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9877452216450654,0.5405629139072847
0.0060492382365807396,0.0,0.7855571847507332,0.0,0.4917695473251028,0.49626365204062084,0.9783728115345005,0.049022906455455637,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9999999999999999,0.461644591611479
0.003198610585964598,0.0,0.7855571847507332,0.0,0.4917695473251028,0.5006706265568118,0.9340885684860968,0.04385781447498842,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9777598466891926,0.6189293598233996
0.01823448564840146,0.0,0.7855571847507332,0.0,0.4917695473251028,0.2793638628089672,1.0,0.028171575625858217,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9999999999999999,0.9017660044150109
0.037256765997661236,0.0,0.7008797653958945,1.0,0.9999999999999999,0.3529411764705882,1.0,0.017459465849466685,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.9999999999999999,0.6923289183222958
0.04598275281477283,0.0,0.7008797653958945,0.0,0.9999999999999999,0.3653956696685189,1.0,0.02566177740999738,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.9999999999999999,0.6812913907284768
0.031172572110921132,0.0,0.7008797653958945,0.0,0.9999999999999999,0.25713738264035246,0.9773429454170957,0.019669179496039815,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.9999999999999999,0.760485651214128
0.026672172649890052,0.0,0.7008797653958945,0.0,0.9999999999999999,0.492239892699751,1.0,0.026325600851148975,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.435195925160119,0.7193708609271523
0.024151207127625664,0.0,0.7008797653958945,0.0,0.9999999999999999,0.3960528836941942,1.0,0.035191735852831266,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.4260174491905795,0.41169977924944806
0.026551682434549757,0.0,0.7008797653958945,0.0,0.9999999999999999,0.26154435715654345,0.9557157569515963,0.030117578590330027,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.9869131070654092,0.7671081677704195
0.026128730307380426,0.0,0.7008797653958945,0.0,0.9999999999999999,0.31136232994826596,0.9361483007209063,0.03637388718638891,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.8993645670482627,0.7337196467991169
0.030658128346357214,0.0,0.7008797653958945,0.0,0.9999999999999999,0.3901130484767198,0.9474768280123584,0.03601924178632161,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.8864037520802865,0.5441501103752759
0.018548749307068863,0.0,0.7008797653958945,0.0,0.9999999999999999,0.4907070319984671,0.972193614830072,0.044412516254580856,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.9392304200917848,0.3413355408388521
0.01674724075158919,0.0,0.7008797653958945,0.0,0.9999999999999999,0.35313278405824866,1.0,0.04201183970027918,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.8605577689243029,0.31870860927152317
0.01259145229823846,0.0,0.7008797653958945,1.0,0.9999999999999999,0.27802260969534387,0.8764160659114315,0.04370322545444626,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.8647939886025517,0.2866997792494481
0.024085229742919736,0.0,0.7008797653958945,0.0,0.9999999999999999,0.41157309829469246,0.984552008238929,0.0448853767880039,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.6597155681073176,0.3879690949227373
0.015820297835627068,0.0,0.7008797653958945,1.0,0.9999999999999999,0.4920482851120903,0.9588053553038105,0.0563613381953096,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.8086640778657521,0.3694812362030905
0.03966162481055387,0.0,0.7008797653958945,1.0,0.9999999999999999,0.4964552596282813,0.8208032955715756,0.0560066927952423,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.22111553784860558,0.3667218543046357
0.027429058013790735,0.0,0.7008797653958945,0.0,0.9999999999999999,0.3278405824870666,0.9382080329557158,0.05517918686175195,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.22267890463462603,0.3976269315673289
0.025132550476633216,0.0,0.7008797653958945,0.0,0.4526748971193414,0.4393561985054609,0.9155509783728115,0.11752402949922254,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.995486408795199,0.2734547461368653
0.020163677864913385,0.0,0.7008797653958945,0.0,0.4526748971193414,0.4437631730216517,0.7857878475798147,0.11787867489928981,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.5731252206364417,0.28725165562913907
0.013500074407203876,0.0,0.7008797653958945,0.0,0.4526748971193414,0.4433799578463308,0.9443872296601441,0.11787867489928981,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.7362196782490292,0.3504415011037527
0.025936642827887366,0.0,0.7008797653958945,0.0,0.4526748971193414,0.44433799578463307,0.972193614830072,0.11449590339095565,0.17391304347826086,0.41221374045801523,0.22340425531914887,0.8770235513641635,0.2842163355408388
0.0014928647762591117,0.0,0.1315982404692082,0.0,0.257201646090535,0.3853228587852079,0.8815653964984552,0.13335576389709825,0.17391304347826086,0.20801526717557245,0.4255319148936172,0.9999999999999999,0.3576158940397351
0.0008627638926791854,0.0,0.07331378299120235,0.0,0.2119341563786007,0.391454301590343,0.8949536560247168,0.16898398639616619,0.08695652173913043,0.011450381679389277,0.5531914893617023,0.9851227999394826,0.3380242825607064
0.002761271567411353,0.0,0.37133431085043994,0.0,0.21399176954732513,0.4257520597815675,0.7188465499485067,0.2932917458556502,0.13043478260869565,0.17175572519083965,0.6382978723404256,0.9811639517877856,0.45060706401766
0.0014561107646767647,0.0,0.37133431085043994,1.0,0.21399176954732513,0.47959379191415985,0.5787847579814624,0.28277059898698725,0.13043478260869565,0.17175572519083965,0.6382978723404256,0.9607141056029048,0.3567880794701987
0.004826240071358981,0.0,0.37133431085043994,1.0,0.21399176954732513,0.3416363287986205,1.0,0.24965217470378015,0.13043478260869565,0.17175572519083965,0.6382978723404256,0.9999999999999999,0.5894039735099337
0.001889853060384031,0.0,0.37133431085043994,1.0,0.21399176954732513,0.45966660279747085,0.9186405767250256,0.24984313761150873,0.13043478260869565,0.17175572519083965,0.6382978723404256,0.9907963084371375,0.4288079470198675
0.004152641320860498,0.0,0.37133431085043994,1.0,0.21399176954732513,0.35313278405824866,0.8825952626158599,0.23055588393092602,0.13043478260869565,0.17175572519083965,0.6382978723404256,0.9958142115083968,0.613962472406181
0.0023701279579111494,0.0,0.37133431085043994,1.0,0.21399176954732513,0.4303506418854187,0.5242018537590113,0.22942829342814797,0.13043478260869565,0.17175572519083965,0.6382978723404256,0.9849715063795451,0.3945916114790287
0.0031834369114581247,0.0,0.37133431085043994,0.0,0.21399176954732513,0.35466564475953255,0.07106076210092689,0.22350844328856312,0.13043478260869565,0.17175572519083965,0.6382978723404256,0.8790407988299965,0.7676600441501105
0.0011730936357338012,0.0,0.49230205278592387,1.0,0.33950617283950624,0.4579421345085265,0.9361483007209063,0.16001782320472135,0.17391304347826086,0.1698473282442748,0.404255319148936,0.9999999999999999,0.44674392935982343
0.004511526822335829,0.0,0.21041055718475074,1.0,0.2510288065843621,0.4987545506802068,0.9104016477857878,0.1744491629459211,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.9958142115083968,0.5444260485651213
0.00224525423660232,0.22,0.19794721407624635,0.0,0.09465020576131689,0.38934661812607774,0.7579814624098867,0.6206567305331503,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9384487366987746,0.29718543046357615
0.0020794677929204804,0.22,0.19794721407624635,0.0,0.09465020576131689,0.39164590917800346,0.6930998970133883,0.6206567305331503,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9804074839880983,0.461644591611479
0.003748571988632558,0.22,0.19794721407624635,0.0,0.09465020576131689,0.48802452577122046,0.329557157569516,0.6298047631605271,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9830551212870039,0.20502207505518766
0.002138364129523385,0.22,0.19794721407624635,0.0,0.09465020576131689,0.5106342211151561,0.7857878475798147,0.6298047631605271,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.947652428261637,0.23233995584988965
0.001776668688324633,0.22,0.19794721407624635,0.0,0.09465020576131689,0.5502969917608737,0.47579814624098876,0.6089807127463195,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9440465984164607,0.21495584988962468
0.0009478488675043733,0.2,0.2382697947214076,1.0,0.1625514403292181,0.45200229929105185,0.6035015447991761,0.253516900217334,0.08695652173913043,0.06870229007633583,0.6382978723404256,0.9859801301124614,0.32891832229580575
0.0032914509944264284,0.2,0.2382697947214076,0.0,0.1625514403292181,0.4397394136807816,0.4037075180226571,0.3000300084569288,0.08695652173913043,0.06870229007633583,0.6382978723404256,0.9791971355085984,0.3109823399558499
0.000149825986052808,0.8,0.047653958944281524,0.0,0.0,0.5114006514657982,0.2945417095777549,0.7238039811219527,0.0,0.10305343511450377,0.5957446808510638,0.8605577689243029,0.30905077262693154
0.0015141079205681742,0.0,0.4934017595307918,0.0,0.10699588477366251,0.4270933128951907,0.5674562306900103,0.47198756013058224,0.13043478260869565,0.1946564885496183,0.36170212765957444,0.9999999999999999,0.38934878587196464
0.0038561364812451137,0.0,0.3460410557184751,0.0,0.3271604938271605,0.46196589384939657,0.7600411946446962,0.17940510507506663,0.13043478260869565,0.22328244274809156,0.6170212765957446,0.9983357708406879,0.22737306843267108
0.029551124492918274,0.0,0.3460410557184751,0.0,0.3271604938271605,0.27054991377658555,0.35942327497425336,0.12638107102910823,0.13043478260869565,0.22328244274809156,0.6170212765957446,0.882873569015079,0.3010485651214128
0.002870297228680088,0.0,0.3460410557184751,0.0,0.3271604938271605,0.4717378808200804,0.9011328527291452,0.15498913330120306,0.13043478260869565,0.22328244274809156,0.6170212765957446,0.9984870644006254,0.27566225165562913
0.0027789179888744373,0.0,0.3460410557184751,0.0,0.3271604938271605,0.41080666794405063,0.7703398558187435,0.2560176049613982,0.13043478260869565,0.22328244274809156,0.6170212765957446,0.9987896515205004,0.2695916114790287
0.00350624278688473,0.0,0.3460410557184751,0.0,0.3271604938271605,0.4508526537650891,0.8269824922760042,0.2608917058443743,0.13043478260869565,0.22328244274809156,0.6170212765957446,0.9843663321397952,0.4580573951434878
0.0026851783997011124,0.0,0.3460410557184751,0.0,0.3271604938271605,0.4255604521939068,0.7085478887744593,0.263901645009048,0.13043478260869565,0.22328244274809156,0.6170212765957446,0.9999999999999999,0.3921081677704194
0.005273132884971858,0.0,0.3460410557184751,0.0,0.3271604938271605,0.488982563709523,0.5756951596292481,0.26119179041366203,0.13043478260869565,0.22328244274809156,0.6170212765957446,0.998310555247365,0.30353200883002207
